name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Banská Bystrica,113000,66,84,87,67,5,64,41,Complete reconstruction,33,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,120000,7,83,87,67,7,72,32,Partial reconstruction,51,NA,0,NA,NA,NA,58,NA,10,4,1,1,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,268000,72,81,87,79,64,7,47,New building,83,NA,0,B,NA,NA,2009,NA,7,1,1,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,250000,72,81,87,79,64,7,47,New building,94,NA,0,B,NA,NA,2008,NA,7,4,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,275000,72,81,87,79,64,7,47,New building,94,NA,0,B,NA,NA,2008,NA,7,4,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,84900,75,91,87,74,77,75,34,Original condition,5678,190,0,NA,NA,NA,NA,NA,4,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,178000,72,81,87,79,64,7,47,New building,51,120,0,NA,NA,NA,NA,NA,NA,1,1,1,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,115000,75,91,87,74,77,75,34,Partial reconstruction,57,NA,1,none,NA,NA,1964,NA,4,1,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,210000,68,67,87,58,84,68,37,Complete reconstruction,76,NA,1,B,NA,NA,1983,2023,11,9,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,399900,72,81,87,79,64,7,47,New building,139,200,0,NA,NA,NA,NA,NA,6,2,1,NA,NA,0,4-room apartment,4,Banská Bystrica
Banská Bystrica,188000,7,83,87,67,7,72,32,Partial reconstruction,65,NA,1,B,NA,East,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,68000,68,67,87,58,84,68,37,Original condition,30,NA,1,none,NA,West,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Nová Dubnica,124800,69,82,88,28,93,66,38,Complete reconstruction,NA,NA,0,NA,Brick,NA,NA,NA,NA,2,0,NA,NA,0,2-room apartment,2,Ilava
Nová Dubnica,92000,7,82,88,28,10,66,38,Original condition,64,NA,0,none,NA,NA,1968,NA,2,2,0,NA,NA,0,2-room apartment,2,Ilava
Nová Dubnica,62135,7,82,88,28,10,66,38,Original condition,58,NA,0,NA,NA,Southeast,NA,NA,NA,NA,0,NA,NA,1,2-room apartment,2,Ilava
Nová Dubnica,150000,68,82,88,28,86,66,38,Complete reconstruction,92,NA,1,none,NA,NA,1970,NA,3,2,0,NA,NA,0,3-room apartment,3,Ilava
Trnava,159900,72,64,88,74,79,77,55,Complete reconstruction,726,150,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,3-room apartment,3,Trnava
Trnava,159900,72,64,88,74,79,77,55,Complete reconstruction,726,150,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,3-room apartment,3,Trnava
Trnava,158500,72,64,88,74,79,77,55,Complete reconstruction,76,170,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,153900,72,64,88,74,79,77,55,Original condition,77,NA,0,A,NA,NA,1,NA,7,1,0,NA,NA,0,3-room apartment,3,Trnava
Prievidza,149000,81,7,88,82,91,91,71,Complete reconstruction,84,NA,0,NA,NA,NA,NA,2020,7,7,0,NA,NA,0,4-room apartment,4,Prievidza
Prievidza,159000,82,85,88,9,79,84,64,New building,56,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,46000,78,88,88,8,72,8,58,Partial reconstruction,36,NA,0,NA,Panel,Southwest,NA,NA,NA,NA,1,NA,NA,0,1-room apartment,1,Prievidza
Prievidza,82990,82,88,88,8,93,75,57,Partial reconstruction,59,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,74900,83,92,88,8,91,78,57,Partial reconstruction,58,NA,0,none,Brick,NA,NA,NA,NA,NA,0,1,NA,0,2-room apartment,2,Prievidza
Prievidza,155500,82,85,88,9,79,84,64,Under construction,869,NA,0,none,NA,NA,2022,NA,4,1,1,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,215000,82,85,88,9,79,84,64,New building,103,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,83000,82,88,88,8,93,75,57,Complete reconstruction,59,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Prievidza
Bratislava - mestská časť Staré Mesto,465000,85,65,88,10,93,89,84,Complete reconstruction,112,NA,0,A,NA,NA,2018,NA,4,4,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Podunajské Biskupice,314900,72,84,88,71,7,76,37,Partial reconstruction,98,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,1,0,4-room apartment,4,Bratislava II
Bratislava - mestská časť Podunajské Biskupice,180000,72,79,88,61,79,76,47,Partial reconstruction,73,NA,0,NA,Other,NA,NA,NA,NA,10,1,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,159990,73,84,88,5,10,65,34,Partial reconstruction,72,NA,1,NA,NA,NA,NA,NA,NA,6,1,1,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,228486,74,54,88,85,86,86,61,New building,6528,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,212238,74,54,88,85,86,86,61,New building,6064,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava II
Púchov,127000,75,79,88,84,7,8,5,Complete reconstruction,59,NA,0,NA,Panel,NA,NA,NA,NA,NA,1,NA,NA,0,3-room apartment,3,Púchov
Trenčín,92500,76,84,88,66,79,78,53,Complete reconstruction,54,NA,0,NA,NA,NA,NA,NA,6,1,0,NA,NA,0,2-room apartment,2,Trenčín
Trenčín,133000,76,84,88,66,79,78,53,Partial reconstruction,78,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trenčín
Trenčín,129000,81,85,88,82,86,84,57,Complete reconstruction,72,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trenčín
Trenčín,114990,79,81,88,77,86,83,59,Partial reconstruction,68,NA,0,none,NA,NA,NA,NA,8,3,0,NA,NA,0,3-room apartment,3,Trenčín
Trenčín,135000,79,81,88,77,86,83,59,Partial reconstruction,66,NA,0,none,NA,NA,NA,NA,7,5,0,NA,NA,0,3-room apartment,3,Trenčín
Trenčín,79000,76,84,88,66,79,78,53,Complete reconstruction,36,110,1,none,NA,NA,1989,NA,7,4,0,NA,NA,0,1-room apartment,1,Trenčín
Trenčín,119000,76,85,88,66,79,79,56,Complete reconstruction,5697,NA,0,NA,NA,NA,NA,NA,NA,10,1,NA,2,0,2-room apartment,2,Trenčín
Bratislava - mestská časť Vrakuňa,249900,74,68,88,74,10,75,34,New building,6842,NA,0,NA,NA,NA,NA,NA,11,10,1,1,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Vrakuňa,138900,74,68,88,74,10,75,34,New building,38,150,1,B,NA,NA,2015,NA,11,2,0,NA,NA,0,Two-room apartment,2,Bratislava II
Bratislava - mestská časť Vrakuňa,184999,74,74,88,74,86,79,39,Complete reconstruction,71,NA,1,NA,NA,NA,NA,2019,7,2,1,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Vrakuňa,120000,76,69,88,82,10,75,38,Partial reconstruction,44,NA,0,none,NA,NA,NA,NA,7,7,1,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Vrakuňa,174000,74,68,88,74,10,75,34,Complete reconstruction,80,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava II
Bratislava - mestská časť Nové Mesto,255900,8,69,88,93,86,84,64,Complete reconstruction,6673,NA,0,NA,NA,NA,NA,NA,11,9,1,NA,2,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Nové Mesto,245000,83,81,88,95,86,86,64,Partial reconstruction,573,NA,1,B,NA,NA,NA,NA,3,NA,0,NA,1,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Nové Mesto,245000,8,69,88,93,86,84,64,Partial reconstruction,7716,NA,1,NA,NA,NA,NA,NA,12,1,1,NA,NA,0,4-room apartment,4,Bratislava III
Bratislava - mestská časť Nové Mesto,210000,78,7,88,10,72,89,61,Complete reconstruction,56,NA,0,NA,NA,NA,NA,NA,6,2,1,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Nové Mesto,205000,85,75,88,95,10,87,69,Original condition,7703,NA,1,none,NA,NA,1970,NA,3,1,0,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Nové Mesto,239900,83,76,88,93,10,82,55,Original condition,78,NA,0,NA,NA,NA,NA,NA,3,1,0,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Nové Mesto,219000,8,73,88,10,72,87,7,Partial reconstruction,75,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Nové Mesto,259900,8,69,88,93,86,84,64,Complete reconstruction,77,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Dúbravka,190000,8,78,88,82,10,81,44,Complete reconstruction,6699,NA,0,NA,NA,South,NA,NA,NA,NA,1,NA,3,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,427430,77,89,88,77,93,68,32,New building,103,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,389856,77,89,88,77,93,68,32,Under construction,105,NA,0,NA,NA,West,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,409700,77,89,88,77,93,68,32,New building,74,NA,0,A,NA,Southwest,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,376867,77,89,88,77,93,68,32,New building,100,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,195000,82,78,88,82,10,84,55,New building,57,NA,0,NA,NA,NA,NA,NA,NA,4,1,1,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,164900,8,78,88,82,10,83,46,Partial reconstruction,63,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,249900,79,68,88,8,93,87,63,Complete reconstruction,75,NA,0,none,NA,NA,NA,NA,7,7,1,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,237000,73,83,88,82,65,78,43,New building,5051,NA,0,NA,NA,NA,2018,NA,NA,1,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,215000,78,74,88,82,10,78,41,Complete reconstruction,71,NA,1,none,NA,NA,NA,NA,6,4,1,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,195000,79,68,88,8,93,87,63,Partial reconstruction,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,179000,82,78,88,82,10,84,55,New building,5159,NA,0,A,NA,NA,NA,NA,7,5,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,195000,79,68,88,8,93,87,63,Partial reconstruction,78,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,122990,79,68,88,8,93,87,63,Partial reconstruction,38,NA,0,NA,Panel,NA,NA,NA,NA,4,0,NA,NA,0,1-room apartment,1,Bratislava IV
Bratislava - mestská časť Dúbravka,194000,79,68,88,8,93,87,63,Partial reconstruction,72,NA,0,NA,NA,NA,NA,NA,8,1,0,NA,1,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,195000,79,68,88,8,93,87,63,Partial reconstruction,72,NA,0,NA,NA,NA,NA,NA,8,2,1,NA,1,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,127000,79,68,88,8,93,87,63,Partial reconstruction,31,NA,1,none,NA,NA,1978,NA,8,8,0,NA,NA,0,1-room apartment,1,Bratislava IV
Bratislava - mestská časť Dúbravka,194990,79,68,88,8,93,87,63,Partial reconstruction,76,NA,0,NA,NA,NA,NA,NA,8,2,1,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,179900,77,83,88,82,79,82,45,Partial reconstruction,74,NA,0,NA,NA,Southwest,NA,NA,NA,12,1,NA,1,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,249900,79,68,88,8,93,87,63,Complete reconstruction,75,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,314430,77,89,88,77,93,68,32,New building,50,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,199900,8,78,88,82,10,81,44,Partial reconstruction,77,NA,0,NA,NA,NA,NA,NA,6,3,1,NA,1,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Jarovce,299990,76,95,88,52,95,52,48,New building,137,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava V
Bratislava - mestská časť Jarovce,269900,76,95,88,52,95,52,48,New building,9224,NA,0,NA,NA,Southwest,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava V
Bratislava - mestská časť Jarovce,144990,77,95,88,52,98,52,5,New building,34,NA,0,NA,NA,NA,NA,NA,4,2,0,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Jarovce,339000,76,95,88,52,95,52,48,New building,90,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava V
Bratislava - mestská časť Jarovce,279900,76,95,88,52,95,52,48,New building,88,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava V
Bratislava - mestská časť Jarovce,144900,77,95,88,52,98,52,5,New building,34,NA,0,none,NA,NA,2022,NA,4,2,0,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Jarovce,249000,76,95,88,52,95,52,48,New building,6086,NA,0,NA,NA,NA,2022,NA,NA,1,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Jarovce,249000,77,95,88,52,98,52,5,New building,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,152900,84,72,88,95,10,87,65,Original condition,621,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,99000,84,72,88,95,10,87,65,Partial reconstruction,23,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,199900,84,72,88,95,10,87,65,New building,70,NA,0,A,NA,NA,2015,NA,NA,NA,1,NA,NA,0,4-room apartment,4,Bratislava V
Bratislava - mestská časť Petržalka,99000,84,72,88,95,10,87,65,Partial reconstruction,23,NA,0,NA,NA,NA,NA,NA,11,11,0,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,104900,84,72,88,95,10,87,65,Partial reconstruction,NA,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,99000,84,72,88,95,10,87,65,Partial reconstruction,23,NA,0,NA,NA,NA,NA,NA,11,11,1,NA,1,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,99000,84,72,88,95,10,87,65,Partial reconstruction,23,NA,0,NA,NA,NA,NA,NA,NA,11,1,NA,1,0,Studio,1,Bratislava V
Rovinka,124900,73,94,88,36,84,71,48,New building,38,80,0,NA,NA,NA,2022,NA,3,3,0,NA,NA,0,1-room apartment,1,Senec
Rovinka,135000,68,96,88,36,7,56,4,Original condition,60,80,1,none,NA,NA,1970,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senec
Rovinka,129900,71,88,88,36,82,73,42,New building,4246,NA,0,A,NA,NA,2023,NA,4,NA,0,NA,NA,0,2-room apartment,2,Senec
Rovinka,157120,74,92,88,36,91,71,46,New building,5612,NA,0,A,NA,NA,2022,NA,4,NA,0,NA,NA,0,2-room apartment,2,Senec
Rovinka,90270,74,92,88,36,91,71,46,Under construction,303,NA,0,none,NA,NA,2022,NA,4,NA,0,NA,NA,0,1-room apartment,1,Senec
Rovinka,110000,73,94,88,36,84,71,48,Partial reconstruction,47,NA,0,NA,NA,Southwest,NA,NA,3,1,0,NA,NA,0,2-room apartment,2,Senec
Rovinka,112920,73,94,88,36,84,71,48,New building,34,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senec
Rovinka,87870,73,94,88,36,84,71,48,New building,30,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senec
Rovinka,110520,73,94,88,36,84,71,48,New building,37,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senec
Rovinka,115650,73,94,88,36,84,71,48,New building,37,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senec
Rovinka,99962,73,94,88,36,84,71,48,New building,31,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senec
Levice,118000,79,65,88,98,85,84,64,Complete reconstruction,82,NA,0,none,NA,NA,NA,NA,NA,3,1,1,NA,0,3-room apartment,3,Levice
Levice,74900,79,65,88,98,85,84,64,Original condition,6134,NA,0,none,Other,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Levice
Levice,113000,8,57,88,98,96,85,68,Partial reconstruction,NA,NA,0,none,Panel,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Levice
Levice,61500,79,65,88,98,85,84,64,Original condition,487,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,1,0,2-room apartment,2,Levice
Košice - mestská časť Staré Mesto,224875,81,67,88,93,89,92,7,New building,642,NA,0,NA,NA,NA,NA,NA,6,6,1,1,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,430000,81,67,88,93,89,92,7,New building,181,NA,0,none,NA,NA,NA,NA,6,6,1,NA,NA,0,4-room apartment,4,Košice I
Košice - mestská časť Staré Mesto,230000,81,67,88,93,89,92,7,New building,75,NA,0,none,Brick,NA,NA,NA,6,6,0,NA,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,290000,81,67,88,93,89,92,7,New building,130,NA,0,none,NA,NA,NA,NA,6,6,1,NA,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,450000,81,67,88,93,89,92,7,New building,132,NA,0,NA,Panel,NA,NA,NA,NA,6,1,NA,1,0,4-room apartment,4,Košice I
Košice - mestská časť Staré Mesto,152000,81,67,88,93,89,92,7,Complete reconstruction,41,NA,0,B,NA,NA,NA,2016,6,1,0,NA,NA,0,2-room apartment,2,Košice I
Košice - mestská časť Staré Mesto,230000,81,67,88,93,89,92,7,New building,64,NA,0,NA,Panel,NA,NA,NA,NA,6,1,NA,1,0,3-room apartment,3,Košice I
Košice - mestská časť Barca,113000,76,44,88,10,96,87,62,Partial reconstruction,408,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Košice IV
Michalovce,109000,86,81,88,10,86,93,74,Complete reconstruction,54,NA,0,none,NA,NA,1970,NA,6,2,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,63000,82,85,88,93,84,79,6,Partial reconstruction,38,NA,0,none,NA,NA,1990,NA,8,4,0,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,74000,86,82,88,10,86,92,73,Complete reconstruction,39,NA,0,none,Panel,NA,1970,NA,7,6,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,99000,85,87,88,98,91,9,56,Partial reconstruction,665,NA,0,A,Panel,NA,1970,NA,4,3,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,87000,82,85,88,93,84,79,6,New building,36,NA,0,NA,NA,NA,NA,NA,NA,6,1,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,113000,85,87,88,98,91,9,56,Complete reconstruction,50,NA,0,A,NA,NA,1970,NA,7,3,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,87900,82,85,88,93,84,79,6,New building,35,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1-room apartment,1,Michalovce
Michalovce,79000,85,87,88,98,91,9,56,Partial reconstruction,50,NA,0,none,NA,NA,1970,NA,6,3,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,96000,85,87,88,98,91,9,56,Partial reconstruction,68,NA,0,E,NA,NA,1970,NA,7,3,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,95000,86,81,88,10,86,93,74,Partial reconstruction,64,NA,1,none,NA,NA,1962,NA,6,2,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,84000,86,81,88,10,86,93,74,Complete reconstruction,55,NA,0,none,NA,NA,1960,NA,6,4,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,95500,85,87,88,98,91,9,56,Partial reconstruction,54,NA,0,none,NA,NA,1990,NA,6,4,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,63500,82,85,88,93,84,79,6,Partial reconstruction,40,NA,0,none,NA,NA,NA,NA,13,4,1,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,128500,87,82,88,10,91,93,72,Complete reconstruction,NA,NA,0,NA,Brick,NA,NA,NA,NA,NA,1,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,72900,83,85,88,93,89,79,59,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,1,1,0,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,48900,86,81,88,10,86,93,74,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,1,1,0,NA,NA,0,Studio,1,Michalovce
Michalovce,59000,83,85,88,93,89,79,59,Original condition,38,NA,0,NA,NA,NA,NA,NA,7,6,1,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,104900,85,87,88,98,91,9,56,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,1,1,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,64000,82,85,88,93,84,79,6,Original condition,NA,NA,0,NA,Panel,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,94900,86,81,88,10,86,93,74,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,1,1,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,79900,85,87,88,98,91,9,56,Partial reconstruction,55,NA,0,none,Panel,NA,1974,NA,6,1,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,82000,82,85,88,93,84,79,6,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,1,1,0,NA,NA,0,1-room apartment,1,Michalovce
Michalovce,77900,86,81,88,10,86,93,74,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,6,2,0,NA,NA,0,2-room apartment,2,Michalovce
Michalovce,114900,85,87,88,98,91,9,56,Partial reconstruction,1,NA,0,none,Brick,NA,1,NA,7,3,0,NA,NA,0,3-room apartment,3,Michalovce
Michalovce,46900,87,82,88,10,91,93,72,Original condition,NA,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Michalovce
Poprad,128000,81,83,88,9,86,8,57,Original condition,65,NA,0,NA,NA,NA,NA,NA,7,3,1,NA,1,0,3-room apartment,3,Poprad
Svit,119900,8,85,88,78,86,75,58,Original condition,78,130,1,none,NA,NA,NA,NA,3,NA,0,NA,NA,0,3-room apartment,3,Poprad
Prešov,79900,75,9,88,81,7,75,41,Complete reconstruction,33,130,0,NA,NA,NA,NA,2018,7,3,0,NA,NA,0,1-room apartment,1,Prešov
Martin,119000,83,64,88,95,93,92,82,Original condition,901,NA,0,B,NA,NA,NA,NA,9,7,1,1,NA,0,4-room apartment,4,Martin
Žilina,132500,84,95,88,86,86,81,59,Complete reconstruction,59,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Žilina
Žilina,92000,82,89,88,86,93,74,51,Complete reconstruction,36,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Žilina
Žilina,129900,79,8,88,73,93,76,54,Partial reconstruction,62,NA,0,NA,Panel,NA,NA,NA,9,1,1,NA,NA,0,3-room apartment,3,Žilina
Žilina,74500,79,8,88,73,93,76,54,Partial reconstruction,20,NA,0,NA,NA,West,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Žilina
Žilina,74900,84,95,88,86,86,81,59,Complete reconstruction,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Žilina
Žilina,124000,84,95,88,86,86,81,59,Partial reconstruction,58,NA,0,NA,NA,NA,NA,NA,7,7,1,1,NA,0,2-room apartment,2,Žilina
Žilina,78000,84,95,88,86,86,81,59,Complete reconstruction,21,NA,1,NA,NA,NA,NA,NA,7,2,1,NA,NA,0,Studio,1,Žilina
Žilina,183600,8,87,88,86,86,71,53,Complete reconstruction,87,NA,0,none,NA,NA,NA,NA,NA,NA,1,NA,1,0,4-room apartment,4,Žilina
Žilina,117500,83,87,88,86,93,78,54,Original condition,60,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,2-room apartment,2,Žilina
Žilina,119000,79,8,88,73,93,76,54,Partial reconstruction,412,NA,0,none,NA,NA,1,NA,9,6,0,NA,NA,0,2-room apartment,2,Žilina
Zvolen,75000,69,91,88,43,78,63,33,Partial reconstruction,38,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Zvolen
Zvolen,114900,78,89,88,85,86,64,39,Partial reconstruction,61,NA,0,NA,NA,NA,NA,NA,NA,7,1,1,1,0,2-room apartment,2,Zvolen
Zvolen,75000,69,91,88,43,78,63,33,Partial reconstruction,39,NA,0,none,NA,NA,NA,NA,8,2,1,NA,NA,0,1-room apartment,1,Zvolen
Zvolen,85000,69,91,88,43,78,63,33,Original condition,30,NA,0,B,NA,NA,NA,NA,8,5,1,NA,NA,0,1-room apartment,1,Zvolen
Sliač,130900,74,92,88,85,58,66,43,Complete reconstruction,588,NA,0,NA,NA,NA,NA,NA,5,3,0,3,NA,0,3-room apartment,3,Zvolen
Banská Bystrica,108000,77,75,88,9,7,85,59,New building,32,NA,0,A,NA,NA,2023,NA,5,2,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Banská Bystrica,94900,83,66,88,10,10,85,66,New building,42,NA,0,NA,NA,NA,NA,2023,4,1,0,NA,NA,0,1-room apartment,1,Banská Bystrica
